AUTHOR,BORN-DIED,TITLE,DATE,TECHNIQUE,LOCATION,LANTITUDE,LONGTUDE,DESC,SOURCE,PRECISION,URL,FORM,TYPE,SCHOOL,TIMELINE,Genre
Karl Friedrich Lessing,(b. 1808  Breslau  d. 1880  Karlsruhe),Royal Couple Mourning for their Dead Daughter,1830,Oil on canvas  215 x 193 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/l/lessing/royal_co.jpg,painting,historical,German,1801-1850,Romanticism
Théodore Gudin,(b. 1802  Paris  d. 1880  Boulogne-sur-Seine),Storm in the Sea,1832,Oil on canvas  32 x 47 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/g/gudin/stormsea.jpg,painting,landscape,French,1801-1850,Romanticism
George Hayter,(b. 1792  London  d. 1871  London),Portrait of Countess Yelizaveta Vorontsova,1832,Oil on canvas  127 x 102 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/h/hayter/countess.jpg,painting,portrait,English,1801-1850,Romanticism
Johann Peter Krafft,(b. 1780  Hanau  d. 1856  Wien),Equestrian Portrait of Franz I,1832,Oil on canvas  361 x 258 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/k/krafft/franz1.jpg,painting,portrait,Austrian,1801-1850,Romanticism
Théodore Rousseau,(b. 1812  Paris  d. 1867  Barbizon),View on the Outskirts of Granville,1833,Oil on canvas  85 x 165 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/r/rousseau/granvill.jpg,painting,landscape,French,1851-1900,Realism
Prosper Marilhat,(b. 1811  Vertaizon  d. 1847  Paris),Ezbekiyah Street in Cairo,1833,Oil on canvas  54 x 42 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/m/marilhat/cairo.jpg,painting,landscape,French,1801-1850,Romanticism
François-Marius Granet,(b. 1755  Aix-en-Provence  d. 1849  Aix-en-Provence),Meeting of the Monastic Chapter,1833,Oil on canvas  97 x 135 cm,The Hermitage  St. Petersburg,59.93318180,30.30603980,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/g/granet/meeting.jpg,painting,interior,French,1801-1850,Neoclassicism
Octave Tassaert,(b. 1800  Paris  d. 1874  Paris),Death of Correggio,1834,Oil on canvas  144 x 94 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/t/tassaert/octave/deathcor.jpg,painting,historical,French,1801-1850,Romanticism
Fedinand Georg Waldmüller,(b. 1793  Wien  d. 1865  Helmstreitmühle),Children,1834,Oil on panel  25 x 31 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/w/waldmull/children.jpg,painting,genre,Austrian,1801-1850,Romanticism
August Mathias Hagen,(b. 1794  Vijciems  d. 1878  Tartu),Sea Bay,1835,Oil on canvas  36 x 59 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/h/hagen/sea_bay.jpg,painting,landscape,German,1801-1850,Realism
Eduard Gärtner,(b. 1801  Berlin  d. 1877  Berlin),English Embankment in Petersburg,1835,Watercolour  195 x 335 mm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/g/gartner/petersbu.jpg,graphics,landscape,German,1801-1850,Romanticism
Horace Vernet,(b. 1789  Paris  d. 1863  Paris),Self-Portrait,1835,Oil on canvas  47 x 39 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/v/vernet/horace/selfport.jpg,painting,portrait,French,1801-1850,Romanticism
Sergey Konstantinovich Zaryanko,(b. 1818  Lyady  d. 1871  Moscow),The Fieldmarshals' Hall in the Winter Palace,1836,Oil on canvas  81 x 109 cm,The Hermitage  St. Petersburg,59.93318180,30.30603980,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/z/zaryanko/interio1.jpg,painting,interior,Russian,1801-1850,Neoclassicism
Sergey Konstantinovich Zaryanko,(b. 1818  Lyady  d. 1871  Moscow),The Peter's Room in the Winter Palace,1837,Oil on canvas  86 x 110 cm,The Hermitage  St. Petersburg,59.93318180,30.30603980,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/z/zaryanko/interio2.jpg,painting,interior,Russian,1801-1850,Neoclassicism
Giacinto Gigante,(b. 1806  Napoli  d. 1876  Napoli),Riviera di Chiaia in Naples,1837,Watercolour and gouache  215 x 352 mm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/g/gigante/riviera.jpg,graphics,landscape,Italian,1801-1850,Romanticism
Franz Krüger,(b. 1797  Grossbadegast bei Köthen  d. 1857  Berlin),Equestrian Portrait of Alexander I,1837,Oil on canvas  484 x 344 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/k/kruger/alexande.jpg,painting,portrait,German,1801-1850,Romanticism
Horace Vernet,(b. 1789  Paris  d. 1863  Paris),An Invalid Submitting a Petition to Napoleon at a Parade in the Courtyard of the Tuileries Palace,1838,Oil on canvas  215 x 326 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/v/vernet/horace/petition.jpg,painting,historical,French,1801-1850,Romanticism
Ferdinand Theodor Hildebrandt,(b. 1804  Stettin  d. 1874  Düsseldorf),Children Expecting the Christmas Feast,1840,Oil on canvas  100 x 90 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/h/hildebr/christma.jpg,painting,genre,German,1801-1850,Realism
Nicolas-Toussaint Charlet,(b. 1792  Paris  d. 1845  Paris),Soldier and Boys,1840,Oil on canvas  22 x 27 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/c/charlet/soldier.jpg,painting,genre,French,1801-1850,Romanticism
Joseph-Désiré Court,(b. 1797  Rouen  d. 1865  Paris),Portrait of Yekaterina Scherbatova,1840,Oil on canvas  165 x 123 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/c/court/yekateri.jpg,painting,portrait,French,1801-1850,Romanticism
Anton Melbye,(b. 1818  København  d. 1875  Paris),Seascape,1843,Oil on canvas  35 x 46 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/m/melbye/seascape.jpg,painting,landscape,Danish,1801-1850,Romanticism
Eugène-Joseph Verboeckhoven,(b. 1798  Warneton  1881  Bruxelles),Still-Life with a Hare,1844,Oil on canvas,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/v/verboeck/eugene/stilhare.jpg,painting,still-life,Belgian,1801-1850,Romanticism
Jean-Baptiste Madou,(b. 1796  Bruxelles  d. 1877  Bruxelles),Study,1845,Oil on canvas  70 x 97 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/m/madou/study.jpg,painting,study,Belgian,1801-1850,Romanticism
Louis Gallait,(b. 1810  Tournai  d. 1887  Bruxelles),Fisherman's Family,1848,Oil on panel  40 x 32 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/g/gallait/1fisher.jpg,painting,portrait,Belgian,1801-1850,Romanticism
Karl Joseph Stieler,(b. 1781  Mainz  d. 1858  München),Portrait of the Family of Joseph  Duke of Saxe-Altenburg,1848,Oil on canvas  229 x 277 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/s/stieler/family.jpg,painting,portrait,German,1801-1850,Romanticism
Thomas Couture,(b. 1815  Senlis  d. 1879  Villiers-le-Bel),Little Bather,1849,Oil on canvas  117 x 90 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/c/couture/little_b.jpg,painting,genre,French,1801-1850,Romanticism
Henri Leys,(b. 1815  Antwerpen  d. 1869  Antwerpen),Guardroom,1850,Oil on panel  54 x 69 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/l/leys/guardroo.jpg,painting,genre,Belgian,1851-1900,Realism
Franz Krüger,(b. 1797  Grossbadegast bei Köthen  d. 1857  Berlin),Portrait of Prince Pyotr Volkonsky,1850,Oil on canvas  283 x 188 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/k/kruger/volkonsk.jpg,painting,portrait,German,1801-1850,Romanticism
Hendrick Joseph Dillens,(b. 1812  Gent  d. 1872  Ixelles),Archer the Winner,1851,Oil on panel  95 x 75 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/d/dillens/hendrick/archer.jpg,painting,other,Belgian,1851-1900,Realism
Edouard Hamman,(b. 1819  Ostend  d. 1888  Paris),Disillusion,1851,Oil on canvas  65 x 72 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/h/hamman/disillus.jpg,painting,mythological,Belgian,1851-1900,Realism
Leo von Klenze,(b. 1784  Schladen  d. 1864  München),Large Skylight Hall,1851,-,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/k/klenze/larghall.jpg,architecture,interior,German,1801-1850,Romanticism
Franz Krüger,(b. 1797  Grossbadegast bei Köthen  d. 1857  Berlin),Portrait of Alexander Arkadyevich Suvorov,1851,Oil on canvas  138 x 100 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/k/kruger/suvorov.jpg,painting,portrait,German,1801-1850,Romanticism
Horace Vernet,(b. 1789  Paris  d. 1863  Paris),Angel of Death,1851,Oil on canvas  146 x 113 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/v/vernet/horace/deathang.jpg,painting,mythological,French,1801-1850,Romanticism
Eduard Hildebrandt,(b. 1818  Danzig  d. 1869  Berlin),View of the Ruins of the Temple of Karnak,1852,Watercolour and gouache  275 x 375 mm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/h/hildebra/karnak.jpg,graphics,landscape,German,1801-1850,Romanticism
Franz Krüger,(b. 1797  Grossbadegast bei Köthen  d. 1857  Berlin),Portrait of Emperor Nicholas I,1852,Oil on canvas  94 x 72 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/k/kruger/nicholas.jpg,painting,portrait,German,1801-1850,Romanticism
Jean-François Millet,(b. 1814  Gruchy  d. 1875  Barbizon),Peasant-Girls with Brushwood,1852,Oil on canvas  38 x 30 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/m/millet/03girls.jpg,painting,genre,French,1851-1900,Realism
Constant Troyon,(b. 1810  Sèvres  d. 1865  Paris),Cows in the Field,1852,Oil on canvas  93 x 75 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/t/troyon/cowfield.jpg,painting,landscape,French,1851-1900,Realism
Eduard Hildebrandt,(b. 1818  Danzig  d. 1869  Berlin),View of the Hagia Sophia in Constantinople,1852,Watercolour  210 x 295 mm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/h/hildebra/hagiasop.jpg,graphics,landscape,German,1801-1850,Romanticism
Luigi Premazzi,(b. 1814  Milano  d. 1891  Istambul),The Room of Coins and Medals,1853,Watercolour on paper  323 x 402 mm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/p/premazzi/coinhall.jpg,graphics,interior,Italian,1851-1900,Realism
Paul Delaroche,(b. 1797  Paris  d. 1856  Paris),Young Christian Martyr,1853,Oil on canvas  74 x 60 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/d/delaroch/9delarod.jpg,painting,religious,French,1801-1850,Romanticism
Louis Gallait,(b. 1810  Tournai  d. 1887  Bruxelles),Tasso in the Prison,1853,Oil on panel  212 x 139 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/g/gallait/2tasso.jpg,painting,mythological,Belgian,1801-1850,Romanticism
Jozef Hubert Lies,(b. 1821  Antwerpen  d. 1865  Antwerpen),Scene in a Park,1853,Oil on panel  56 x 79 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/l/lies/scenepar.jpg,painting,genre,Belgian,1801-1850,Romanticism
Eugène Delacroix,(b. 1798  Charenton-Saint-Maurice  d. 1863  Paris),Lion Hunt in Morocco,1854,Oil on canvas  74 x 92 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/d/delacroi/5/512delad.jpg,painting,genre,French,1801-1850,Romanticism
Gustave Boulanger,(b. 1824  Paris  d. 1888  Paris),Theatrical Rehearsal in the House of an Ancient Rome Poet,1855,Oil on canvas  48 x 76 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/b/boulange/rehearsa.jpg,painting,genre,French,1851-1900,Realism
Edward Petrovich Hau,(b. 1807  Revel  d. 1887  Moscow),The Room of the Russian School in the New Hermitage,1855,Watercolour on paper  308 x 370 mm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/h/hau/russian.jpg,painting,interior,Russian,1801-1850,Realism
August von Pettenkofen,(b. 1822  Wien  d. 1889  Wien),Gipsy Children,1855,Oil on panel  22 x 27 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/p/pettenko/gipsy.jpg,painting,genre,Austrian,1851-1900,Realism
François Stroobant,(b. 1819  Bruxelles  d. 1916  Bruxelles),Courtyard of the Palace of Marguerite of Austria in Mechelen,1855,Oil on canvas  107 x 79 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/s/strooban/mechelen.jpg,painting,interior,Belgian,1851-1900,Realism
Eugène Delacroix,(b. 1798  Charenton-Saint-Maurice  d. 1863  Paris),A Moroccan Saddling a Horse,1855,Oil on canvas  56 x 47 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/d/delacroi/4/409delac.jpg,painting,genre,French,1801-1850,Romanticism
Edward Petrovich Hau,(b. 1807  Revel  d. 1887  Moscow),The Cabinet of the Italian Schools,1856,Watercolour on paper  298 x 286 mm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/h/hau/italian.jpg,graphics,interior,Russian,1801-1850,Realism
Charles Henri Joseph Leickert,(b. 1816  Bruxelles  d. 1907  Mainz),Urban Landscape,1856,Oil on canvas  87 x 119 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/l/leickert/urban_la.jpg,painting,landscape,Belgian,1851-1900,Realism
Luigi Premazzi,(b. 1814  Milano  d. 1891  Istambul),The First Hall of New Sculpture in the New Hermitage,1856,Watercolour on paper  294 x 420 mm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/p/premazzi/firsthal.jpg,painting,interior,Italian,1851-1900,Realism
Simon Saint-Jean,(b. 1808  Lyon  d. 1860  Ecully),Flowers,1856,Oil on canvas  47 x 38 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/s/saint-je/flowers.jpg,painting,still-life,French,1801-1850,Romanticism
Franz Xaver Winterhalter,(b. 1805  Menzenschwand  d. 1873  Frankfurt),Portrait of Empress Alexandra Feodorovna,1856,Oil on canvas  109 x 80 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/w/winterhx/portalex.jpg,painting,portrait,German,1801-1850,Romanticism
Jean-Léon Gérôme,(b. 1824  Vesoul  d. 1904  Paris),Duel after a Masked Ball,1857,Oil on canvas  68 x 99 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/g/gerome/duel.jpg,painting,genre,French,1851-1900,Realism
Corneille Seghers,(b. 1814  Antwerpen  d. 1869  Schaerbeek),A Lady and a Gentleman,1857,OIl on canvas  94 x 72 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/s/seghers/corneill/ladygent.jpg,painting,portrait,Belgian,1851-1900,Realism
Mihály Zichy,(b. 1827  Zala  d. 1906  St. Petersburg),Coronation of Alexander II,1857,Watercolour  gouache and white on cardboard  527 x 700 mm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/z/zichy/10corona.jpg,graphics,historical,Hungarian,1851-1900,Realism
Franz Xaver Winterhalter,(b. 1805  Menzenschwand  d. 1873  Frankfurt),Portrait of Empress Maria Alexandrovna,1857,Oil on canvas  120 x 95 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/w/winterhx/portmari.jpg,painting,portrait,German,1801-1850,Romanticism
Honoré Daumier,(b. 1808  Marseille  d. 1879  Valmondois),Intermission at the Comédie Française,1858,Charcoal  pen and brush and Indian ink  watercolour and gouache  207 x 245 mm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/d/daumier/08interm.jpg,graphics,other,French,1801-1850,Romanticism
Constant Troyon,(b. 1810  Sèvres  d. 1865  Paris),Setting off to Market,1859,Oil on canvas  261 x 211 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/t/troyon/market.jpg,painting,genre,French,1851-1900,Realism
Konstantin Andreyevich Ukhtomsky,(b. 1818  St. Petersburg  d. 1881  St. Petersburg),Voltaire's Library in the New Hermitage,1859,Watercolour on paper  421 x 264 mm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/u/ukhtomsk/library.jpg,painting,interior,Russian,1851-1900,Realism
Alexandre Calame,(b. 1810  Vevey  d. 1864  Menton),Landscape with Oaks,1859,Oil on canvas  173 x 140 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/c/calame/landscap.jpg,painting,landscape,Swiss,1801-1850,Romanticism
William-Adolphe Bouguereau,(b. 1825  La Rochelle  d. 1905  La Rochelle),Tobias Saying Farewell to his Father,1860,Oil on canvas  153 x 119 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/b/bouguere/tobias.jpg,painting,religious,French,1851-1900,Realism
Henri Fantin-Latour,(b. 1836  Grenoble  d. 1904  Orne),Still-Life of Flowers,1860,Oil on canvas  41 x 32 cm,The Hermitage  St. Petersburg,59.9331818,30.3060398,St Petersburg  Russia,Bing Maps,city/town,http://www.wga.hu/detail/f/fantin/stillife.jpg,painting,still-life,French,1851-1900,Realism
